16	5190	1.6906096
16	15470	1.6817584
16	15744	1.672182
17	10279	2.0837946
17	6416	1.7899195
17	2415	1.6166793
17	12300	1.5769017
17	11276	1.5769017
17	13282	1.5424135
17	14367	1.5424135
17	8848	1.4280431
17	13337	1.4207485
17	4018	1.4091972
17	12204	1.3518866
17	10819	1.3349857
17	5919	1.3302081
17	4017	1.3291569
17	15246	1.3214626
17	10520	1.2669702
17	14027	1.2593755
17	8847	1.2511206
17	4034	1.2214627
17	10890	1.2214627
18	6863	1.2148335
18	4934	1.1981409
18	4222	1.1321367
18	3818	0.9559709
18	589	0.9559708
18	652	0.93841594
18	622	0.89304155
18	1516	0.8472136
18	726	0.8355491
18	2173	0.82789505
18	9840	0.80034244
18	3057	0.79582036
18	6517	0.7949466
18	8686	0.7949466
18	10127	0.78332746
18	5595	0.7751904
18	3856	0.77387685
18	14106	0.76868695
18	651	0.75946045
18	618	0.75946045
19	12842	2.4745996
19	13784	2.1617796
19	12327	2.0139377
19	12985	1.972258
19	9966	1.909187
19	11651	1.8761739
19	12506	1.8596386
19	14164	1.8491776
19	14375	1.7116714
19	14414	1.6932721
19	13942	1.6872747
19	15151	1.6644131
19	9103	1.657615
19	12625	1.6468549
19	11205	1.6102364
19	11586	1.6052365
19	13326	1.5732793
19	14175	1.5703642
19	15691	1.5622747
19	12926	1.5273771
20	5616	14.112641
20	5632	13.46703
20	5633	12.859266
20	5622	12.3051605
20	5629	12.235438
20	1625	11.261322
20	4957	10.833259
20	3367	10.408913
20	5635	9.879871
20	9678	9.057011
20	1007	8.8310995
20	12015	8.508444
20	11560	8.4065895
20	5879	8.264416
20	9168	8.228405
20	5954	8.024281
20	5606	7.877287
20	5722	7.7303786
20	752	7.5467925
20	11872	7.3195825
21	5893	9.50802
21	994	9.231962
21	5875	8.294984
21	3316	8.029651
21	1168	7.7400355
21	1565	7.269387
21	3365	6.897164
21	5900	6.5234995
21	5619	6.466298
21	5624	6.4406857
21	5895	6.100801
21	5627	6.0211463
21	5626	5.9344716
21	5070	5.827287
21	5621	5.7720513
21	5623	5.7720513
21	903	5.7511353
21	11560	5.6961417
21	9168	5.6049957
21	5615	5.5537405
22	2983	5.5478997
22	2798	5.310016
22	283	5.228213
22	4460	4.7891636
22	1363	4.7867217
22	281	4.728456
22	909	4.574793
22	655	4.5197754
22	9759	4.2611394
22	2337	4.059375
22	569	3.905027
22	2786	3.897291
22	4577	3.862325
22	2799	3.860121
22	814	3.8538585
22	6972	3.7552972
22	9117	3.701577
22	7010	3.6393304
22	398	3.6266794
22	4580	3.5914133
23	5193	12.647128
23	12317	12.565343
23	12989	12.554295
23	15502	12.241404
23	15917	11.981324
23	13078	11.4862995
23	16569	11.272983
23	14948	11.270968
23	15607	11.2493725
23	9163	10.969913
23	14878	10.905847
23	13303	10.859569
23	8967	10.769655
23	15186	10.670267
23	4872	10.59528
23	13785	10.587505
23	16082	10.500961
23	15357	10.450393
23	12727	10.432483
23	7990	10.415916
24	16787	2.627439
24	15861	2.4372945
24	16394	2.3618453
24	16615	2.3497894
24	15236	2.3225856
24	15951	2.3203166
24	15463	2.3198786
24	16290	2.3146968
24	12990	2.2141526
24	16540	2.1766915
24	15720	2.1560235
24	16415	2.1367211
24	15778	2.0487292
24	15793	2.0031593
24	2207	1.9959958
24	16065	1.9923177
24	15416	1.9776891
24	15349	1.9300213
24	14591	1.9167079
24	15328	1.9017115
25	3040	1.0243738
25	3993	0.9162277
25	8738	0.91609514
25	673	0.8753691
25	2192	0.8549361
25	10453	0.8363977
25	1593	0.8363977
25	8122	0.8363977
25	1141	0.79588544
25	11803	0.7885633
25	11559	0.7885633
25	10449	0.77435374
25	932	0.77435374
25	9550	0.77435374
25	3918	0.77435374
25	4292	0.77435374
25	9226	0.77435374
25	7883	0.7739283
25	2172	0.76258534
25	6310	0.7614833
26	11642	2.543887
26	6848	2.3470623
26	10819	2.2084765
26	9970	2.1618228
26	6416	1.9817605
26	2415	1.8541676
26	4018	1.8432341
26	12777	1.8193043
26	10520	1.7845795
26	12979	1.7225752
26	5919	1.6297616
26	8848	1.628145
26	13472	1.6186498
26	4019	1.6171347
26	12778	1.6038845
26	7836	1.601569
26	5745	1.5501256
26	13282	1.5380836
26	3835	1.5085247
26	14027	1.4599642
27	6810	5.71558
27	6806	5.6247706
27	51	5.575871
27	3327	5.4235487
27	9979	5.0852866
27	6184	4.59964
27	2160	4.59964
27	9981	4.5806713
27	6800	4.4605966
27	11715	3.9905338
27	1642	3.97154
27	3940	3.951081
27	2496	3.9252374
27	9309	3.922258
27	9813	3.8440745
27	10935	3.7555914
27	3157	3.6614172
27	9705	3.5321622
27	4066	3.5306518
27	636	3.5096455
28	3711	1.6110784
28	7980	1.2614782
28	11735	0.90786946
28	13151	0.8654218
28	11527	0.78959846
28	10556	0.7862087
28	10975	0.7580452
28	11747	0.73066795
28	8096	0.7216878
28	13202	0.7212493
28	12774	0.7212493
28	3049	0.70964944
28	7885	0.70710677
28	2369	0.7009313
28	9650	0.69692343
28	3968	0.6936542
28	4963	0.66252685
28	1072	0.6538546
28	4469	0.65211576
28	8130	0.6457889
29	7018	0.88619584
29	3732	0.765293
29	7340	0.7486065
29	2521	0.7236068
29	1915	0.72326636
29	10972	0.63854754
29	3145	0.6324555
29	3667	0.6172134
29	10623	0.57264185
29	9570	0.5656854
29	4570	0.5656854
29	9569	0.5656854
29	8916	0.559017
29	3676	0.54464936
29	10856	0.54174453
29	7891	0.52704626
29	7830	0.5163978
29	2522	0.50207686
29	4229	0.48989794
29	2990	0.4829181
30	10779	3.6533842
30	10782	3.3687682
30	10834	3.1399434
30	10778	2.9315238
30	539	2.881247
30	11841	2.8809505
30	11182	2.876719
30	9078	2.8627856
30	6551	2.6421175
30	6420	2.5533614
30	1581	2.4566603
30	10873	2.360629
30	3212	2.3411813
30	8529	2.3175702
30	10777	2.285976
30	1600	2.2695944
30	8050	2.23623
30	4526	2.2329834
30	43	2.2174125
30	1667	2.212375
31	12114	1.0732801
31	3825	1.0541519
31	12008	1.0187103
31	3827	1.0094585
31	6690	1.000251
31	8840	0.9242268
31	4110	0.92233115
31	10702	0.90266114
31	2643	0.890767
31	1108	0.8695762
31	4218	0.8691107
31	9886	0.8691107
31	2958	0.8594916
31	7790	0.85257596
31	5576	0.8383379
31	4694	0.8379288
31	4210	0.8326819
31	633	0.8267053
31	3755	0.81843054
31	5675	0.8003554
32	6541	1.8750689
32	10430	1.866833
32	11586	1.8121532
32	8831	1.8032259
32	8504	1.7722505
32	7922	1.7664402
32	9103	1.7468297
32	7545	1.7461123
32	8907	1.6931971
32	8750	1.6668471
32	11004	1.6129595
32	12213	1.610317
32	8853	1.5532581
32	8160	1.5417929
32	11109	1.5331883
32	13491	1.481505
32	10152	1.4450204
32	5034	1.4083261
32	11013	1.3807642
32	10962	1.3330634
33	13546	3.032179
33	10215	3.0267177
33	13348	2.7495837
33	15141	2.7388613
33	15917	2.7223938
33	15459	2.6266785
33	14053	2.545792
33	12643	2.4981408
33	14948	2.4578319
33	13625	2.4138033
33	15007	2.3741758
33	12530	2.3326795
33	10768	2.3217862
33	15869	2.3167648
33	13130	2.3121557
33	15502	2.3009493
33	15357	2.240151
33	16499	2.2314816
33	14498	2.1953094
33	16420	2.185209
34	2283	2.5166826
34	9577	2.0807626
34	2926	2.0155945
34	2220	1.9750638
34	9392	1.8998659
34	9998	1.8919983
34	8975	1.7837265
34	2236	1.7819648
34	5869	1.7409861
34	1171	1.7366675
34	5775	1.7357714
34	1213	1.7002939
34	6237	1.6756287
34	2237	1.6749063
34	10968	1.6501783
34	242	1.6349614
34	12394	1.610399
34	2228	1.6088492
34	6999	1.605158
34	12915	1.6007926
35	10651	2.472506
35	2056	2.396549
35	2742	2.360627
35	2654	2.0922642
35	6594	2.036004
35	9904	2.030231
35	3612	1.9860834
35	5265	1.9115244
35	2752	1.8749527
35	13241	1.8666222
35	6036	1.8462322
35	7898	1.84562
35	2373	1.8189675
35	2749	1.8159338
35	1735	1.7940707
35	4818	1.7790776
35	4929	1.770463
35	2909	1.7654256
35	2378	1.741711
35	11359	1.7271229
36	10253	0.8162444
36	9326	0.8157344
36	72	0.7970716
36	12526	0.7266973
36	13623	0.7154736
36	4291	0.7100156
36	12893	0.70060056
36	11536	0.67045647
36	15427	0.6623998
36	6230	0.6450459
36	12292	0.63619584
36	4838	0.6295803
36	2129	0.61716145
36	14743	0.61473113
36	13440	0.6140483
36	1894	0.599409
36	1537	0.5807309
36	13076	0.5736985
36	1990	0.5546784
36	11940	0.55467594
37	1830	1.9140446
37	1330	1.8124028
37	6350	1.795487
37	3315	1.7416959
37	1841	1.6278872
37	7209	1.4195042
37	6782	1.277925
37	5069	1.2757211
37	7853	1.2491038
37	902	1.1978164
37	1829	1.194142
37	1823	1.141377
37	1822	1.1264861
37	6599	1.1198168
37	2938	1.1099737
37	6309	1.0790809
37	1840	1.0585043
37	12053	1.0497376
37	6324	1.0497376
37	2114	1.018062
38	15189	0.9790261
38	12667	0.9692618
38	7017	0.7415817
38	11881	0.60771143
38	7016	0.574915
38	7103	0.5476943
38	11938	0.5117692
38	14072	0.5085774
38	8143	0.49789095
38	1491	0.44992077
38	2924	0.4472136
38	4835	0.4472136
38	2731	0.41602516
38	1719	0.4082483
38	3876	0.37796447
38	134	0.37796447
38	5583	0.37796447
38	1415	0.37796447
38	2986	0.37796447
38	2965	0.37571394
39	5627	9.649382
39	5634	9.086661
39	5619	8.934064
39	5629	8.277688
39	5615	7.5152392
39	5622	7.44751
39	5070	6.4035516
39	9678	3.8724318
39	12015	3.5350304
39	5606	3.2728024
39	8429	3.1824956
39	5894	3.171252
39	9567	3.135589
39	5722	3.0614264
39	5897	2.836454
39	5893	2.836454
39	5890	2.836454
39	5982	2.7531226
39	5878	2.5893166
39	9042	2.5739982
40	2372	0.7712139
40	940	0.7592087
40	3813	0.7580913
40	13882	0.7551815
40	6183	0.7500119
40	2375	0.7373822
40	3237	0.72845787
40	1419	0.69110376
40	7343	0.69045043
40	2050	0.68380535
40	7362	0.68125
40	946	0.67082036
40	4127	0.67082036
40	4416	0.6589045
40	2754	0.6371887
40	821	0.63234687
40	5837	0.6310559
40	2438	0.6310559
40	68	0.62265444
40	2715	0.618399
41	3620	2.3352256
41	2044	2.0424562
41	1757	1.7601088
41	7515	1.659919
41	9745	1.5618979
41	3558	1.4867389
41	7516	1.4638842
41	12200	1.3993882
41	9640	1.3441064
41	5790	1.335003
41	9722	1.3062716
41	8049	1.2469755
41	1442	1.2250152
41	9354	1.2172061
41	9755	1.1683648
41	2043	1.1297797
41	3728	1.1285683
41	3987	1.1239101
41	2039	1.1204997
41	11665	1.1117712
42	4262	4.9791875
42	4247	4.682742
42	4133	4.4104543
42	4255	4.272432
42	4252	3.7961175
42	6349	3.3786983
42	4253	3.358929
42	4250	3.3502216
42	10523	3.338478
42	13966	3.2772336
42	4004	3.1023679
42	1929	3.0997503
42	3625	3.0436285
42	4249	3.0367596
42	4258	3.0073478
42	3866	2.904857
42	4611	2.8913941
42	7610	2.875194
42	7833	2.873658
42	6573	2.8536553
43	1892	4.677063
43	6292	4.5097775
43	1817	4.362066
43	1851	4.1778655
43	4466	4.174759
43	367	4.027872
43	1867	4.0181026
43	8910	3.937356
43	8065	3.9290907
43	5790	3.8397532
43	4891	3.8338847
43	5589	3.8020322
43	9717	3.7071877
43	2525	3.706418
43	7735	3.6993947
43	9722	3.6962364
43	8948	3.6933222
43	2129	3.685663
43	3072	3.6831038
43	8064	3.6656337
44	5013	2.7438648
44	3429	2.617474
44	3424	2.4527912
44	4652	2.407548
44	12047	2.3871706
44	11954	2.3323867
44	11198	2.3171258
44	11953	2.3166468
44	10443	2.3069773
44	3420	2.2973697
44	3432	2.28638
44	9663	2.2730732
44	7642	2.2615917
44	14149	2.2511418
44	8212	2.2304955
44	4529	2.2087483
44	635	2.1759582
44	1949	2.1611242
44	8266	2.151638
44	14137	2.1513865
45	3868	1.6952144
45	11853	1.5224998
45	288	1.354307
45	4944	1.3527067
45	4644	1.3186084
45	10953	1.2951757
45	7021	1.2951757
45	4926	1.2916831
45	1658	1.289047
45	2327	1.2728931
45	7770	1.2510445
45	10160	1.240874
45	11226	1.2362597
45	4169	1.1569587
45	14714	1.1523101
45	1667	1.1447982
45	11010	1.1368928
45	2316	1.1261791
45	1662	1.1205635
45	2834	1.0997859
46	13785	11.797627
46	13566	11.144824
46	15981	10.943122
46	16132	10.898819
46	15852	10.260284
46	16323	10.257691
46	14276	10.256351
46	16047	10.105742
46	15655	10.093096
46	15819	10.051069
46	15977	10.045438
46	16288	10.012716
46	15184	9.906821
46	7990	9.823704
46	5295	9.663222
46	16765	9.66235
46	15754	9.637208
46	16164	9.57259
46	15574	9.562333
46	461	9.346851
47	7587	2.505127
47	15	2.3562367
47	1525	2.3494034
47	1588	2.277829
47	3	2.2743528
47	1600	2.2028685
47	6232	2.1865776
47	1586	2.092781
47	1545	2.0765855
47	288	2.0236845
47	753	2.0185618
47	26	1.9736122
47	1638	1.9731894
47	1640	1.9649282
47	1667	1.9642535
47	10494	1.9599736
47	47	1.9539676
47	3206	1.9536016
47	40	1.9529188
47	1584	1.9035164
48	4165	2.1740842
48	5382	1.9811873
48	5376	1.9673133
48	8293	1.8820852
48	5491	1.8684156
48	12525	1.7285459
48	9691	1.6916146
48	2348	1.6698134
48	5487	1.6454124
48	5360	1.6029845
48	5505	1.5962192
48	5489	1.5604305
48	9424	1.5231504
48	8584	1.5205381
48	9693	1.5168339
48	3441	1.516528
48	5462	1.4875835
48	5166	1.4766951
48	10467	1.4743948
48	1079	1.4661653
49	2134	15.9159565
49	5045	15.350282
49	1318	15.336666
49	5484	14.862413
49	1307	13.705097
49	5463	13.286133
49	2130	13.152369
49	5492	12.605027
49	5480	12.289352
49	1299	12.27926
49	1314	12.250877
49	1088	11.879236
49	5469	11.714468
49	5957	11.62666
49	9192	11.352327
49	10582	11.25686
49	5482	10.969051
49	5485	10.965183
49	5447	10.949968
49	5478	10.912024
50	1677	1.4737654
50	944	1.3644356
50	12749	1.3126777
50	2596	1.2599435
50	1194	1.2068807
50	7182	1.1950206
50	752	1.1643599
50	9169	1.133297
50	1719	1.1128846
50	1689	1.1022239
50	8723	1.0705966
50	108	1.0593661
50	7863	1.0497897
50	7140	1.0421054
50	1800	1.0072076
50	5903	1.0045359
50	5897	0.99846995
50	8738	0.9966971
50	977	0.9918525
50	12773	0.9893219
51	13426	24.782707
51	8941	22.59505
51	11189	22.558323
51	9699	20.091784
51	13861	19.365915
51	6772	19.340841
51	10633	19.000338
51	12207	18.99556
51	12572	18.201056
51	4854	17.91059
51	10440	17.861172
51	12203	17.487831
51	15732	16.916365
51	10216	16.407736
51	10599	16.084053
51	14673	16.06021
51	396	15.480855
51	1162	15.437494
51	7574	14.730644
51	4646	14.485465
52	6020	3.125449
52	6019	2.8587122
52	6437	2.516969
52	2874	2.5098503
52	6797	2.247901
52	3045	2.2273202
52	4638	2.2106762
52	10805	2.1687493
52	2543	2.1240132
52	13931	2.0610173
52	4809	1.9878914
52	5456	1.9762288
52	6023	1.7353239
52	4550	1.5631242
52	3610	1.5236329
52	2860	1.5108485
52	5113	1.5055404
52	4953	1.4577821
52	6284	1.4454845
52	807	1.40285
53	10582	2.6498246
53	8787	2.5298648
53	6991	2.5144393
53	6340	2.4142206
53	6732	2.3957486
53	11978	2.3742445
53	5787	2.3706007
53	12903	2.3501596
53	11315	2.3467798
53	10762	2.3336408
53	7754	2.304639
53	13395	2.296367
53	11281	2.279197
53	10338	2.2331161
53	11859	2.2073321
53	13062	2.1389968
53	13091	2.0373673
53	9636	2.0354912
53	10530	2.023385
53	11613	2.016143
54	8262	1.4975816
54	12386	1.3937019
54	8626	1.2892774
54	6947	1.2193573
54	13070	1.1970282
54	8611	1.1935996
54	12382	1.1250653
54	7133	1.1089513
54	11770	1.0532498
54	8617	1.0243738
54	8263	1.0146587
54	15879	1.0073612
54	7031	0.997421
54	8612	0.99505085
54	3899	0.9927675
54	13746	0.9831945
54	4970	0.98281235
54	15898	0.98054737
54	13743	0.975613
54	13045	0.9746021
55	9326	3.952361
55	1893	3.3220868
55	9065	3.0793777
55	10248	2.984606
55	6139	2.969796
55	5685	2.9062161
55	13611	2.9049413
55	7419	2.8784263
55	1673	2.871136
55	9547	2.8254516
55	6107	2.8125482
55	11277	2.797425
55	494	2.7845576
55	497	2.7654965
55	10253	2.7549222
55	10287	2.6991007
55	3691	2.6960049
55	7183	2.6932948
55	8284	2.682299
55	11815	2.6664739
56	9055	1.7794919
56	705	1.3058221
56	7568	1.2486999
56	3515	1.2386657
56	5433	1.0796691
56	6978	1.0796691
56	5118	1.0796691
56	9849	1.0303301
56	4363	0.9971481
56	9604	0.98559856
56	3446	0.98559856
56	11906	0.9124869
56	10964	0.86366343
56	4887	0.85355335
56	4506	0.8047379
56	10198	0.78242564
56	861	0.74624103
56	4903	0.7357022
56	5228	0.6713212
56	11828	0.65286815
57	16055	12.046405
57	15001	11.40805
57	15654	10.873495
57	15612	10.087165
57	11940	9.91673
57	16061	9.900413
57	15190	9.433321
57	13889	9.408386
57	6186	9.295041
57	12434	9.29129
57	14032	9.184863
57	15425	9.107941
57	16052	8.926324
57	13157	8.574433
57	8837	8.551906
57	14370	8.158657
57	8891	8.061069
57	15404	8.026212
57	13148	8.007374
57	1337	7.909459
58	7790	3.0960472
58	15249	3.090976
58	16233	3.02089
58	12649	2.981359
58	11570	2.923603
58	14584	2.8918726
58	13734	2.8907228
58	16477	2.8612032
58	2643	2.8267546
58	9253	2.7134054
58	11610	2.7068677
58	11563	2.699742
58	12133	2.6914947
58	1067	2.643436
58	13308	2.639902
58	11710	2.6333785
58	5597	2.6272855
58	7418	2.5931454
58	10702	2.5746686
58	10863	2.554467
59	8493	1.53016
59	837	1.5216995
59	752	1.403397
59	1161	1.2548616
59	830	1.2376068
59	2229	1.2238734
59	13421	1.2074163
59	8921	1.1775968
59	958	1.1749946
59	7242	1.1620493
59	846	1.1131322
59	5146	1.1060479
59	827	1.074506
59	11725	1.0501895
59	1223	1.0455741
59	10060	1.0320716
59	854	1.0165738
59	7241	0.9889605
59	8707	0.9820309
59	5990	0.97548556
60	14378	0.9823551
60	13161	0.93001604
60	10530	0.8603129
60	12543	0.784847
60	738	0.77210736
60	13198	0.76597166
60	14649	0.7623968
60	16300	0.7590948
60	15734	0.7486825
60	15974	0.7486825
60	8885	0.738886
60	16489	0.7296174
60	15034	0.71780306
60	14366	0.7047781
60	14944	0.70420283
60	15495	0.7007942
60	15726	0.6949986
60	14993	0.660255
60	10319	0.65762055
60	10320	0.65323806
61	9501	1.6666443
61	11319	1.4569409
61	11030	1.3015606
61	9663	1.2966889
61	9679	1.2966889
61	188	1.1271846
61	893	1.1271845
61	8029	1.115093
61	8417	1.0812526
61	14601	1.072452
61	14414	1.072452
61	12327	1.072452
61	783	1.0627198
61	10667	1.0323755
61	8297	1.0247461
61	15694	0.9790103
61	9097	0.96569884
61	3785	0.96569884
61	3252	0.96569884
61	5249	0.96569884
62	13253	2.1018693
62	11666	2.0995886
62	11563	2.0646424
62	14279	1.9969616
62	10033	1.9886286
62	14106	1.9229523
62	11570	1.8454765
62	5207	1.8071308
62	9460	1.783338
62	8517	1.6676127
62	4695	1.6178137
62	10863	1.5927477
62	16477	1.5898696
62	16760	1.5752293
62	13912	1.5714676
62	7790	1.5495086
62	9353	1.5428655
62	6962	1.5299283
62	15249	1.524743
62	12040	1.5231006
63	13269	0.93403953
63	4080	0.8611319
63	2604	0.83384836
63	12435	0.8161664
63	2950	0.8161664
63	4044	0.7818672
63	635	0.75454646
63	7276	0.73000145
63	9226	0.7238683
63	7204	0.7200028
63	4150	0.697696
63	3173	0.67094684
63	1863	0.6609299
63	3457	0.64924395
63	8628	0.6472542
63	13433	0.6334729
63	4066	0.63164866
63	4937	0.62744427
63	2772	0.6273221
63	9093	0.6271168
64	11915	1.7755674
64	11666	1.5845141
64	15931	1.4246185
64	14070	1.4212072
64	11710	1.2897785
64	11544	1.2392185
64	13287	1.2246184
64	13734	1.2246184
64	5838	1.2109632
64	4695	1.2108109
64	13308	1.2077062
64	9353	1.1761514
64	14279	1.1690621
64	16208	1.1378503
64	12999	1.1022784
64	9253	1.0823411
64	9125	1.0294285
64	9886	1.0156118
64	10863	1.0124375
64	591	1.0124373
65	5646	1.1478157
65	9912	1.057189
65	14734	1.0243738
65	10874	0.9381992
65	12972	0.86912334
65	13576	0.80292696
65	6534	0.8008995
65	7766	0.7654549
